"STATION","NAME","DATE","TAVG"
"USC00045378","MARTINEZ WATER PLANT, CA US","2015-11","50.5"
"USC00045378","MARTINEZ WATER PLANT, CA US","2015-12","46.1"
"USC00045378","MARTINEZ WATER PLANT, CA US","2016-01","48.0"
"USC00045378","MARTINEZ WATER PLANT, CA US","2016-02","53.1"
"USC00045378","MARTINEZ WATER PLANT, CA US","2016-03","54.8"
"USC00045378","MARTINEZ WATER PLANT, CA US","2016-04","59.2"
"USC00045378","MARTINEZ WATER PLANT, CA US","2016-05","63.7"
"USC00045378","MARTINEZ WATER PLANT, CA US","2016-06","69.3"
"USC00045378","MARTINEZ WATER PLANT, CA US","2016-07","70.0"
"USC00045378","MARTINEZ WATER PLANT, CA US","2016-08","67.3"
"USC00045378","MARTINEZ WATER PLANT, CA US","2016-09","66.4"
"USC00045378","MARTINEZ WATER PLANT, CA US","2016-10","59.9"
"USC00045378","MARTINEZ WATER PLANT, CA US","2016-11","53.4"
"USC00045378","MARTINEZ WATER PLANT, CA US","2016-12","44.1"
"USC00045378","MARTINEZ WATER PLANT, CA US","2017-01","44.8"
"USC00045378","MARTINEZ WATER PLANT, CA US","2017-02","49.9"
"USC00045378","MARTINEZ WATER PLANT, CA US","2017-03","53.8"
"USC00045378","MARTINEZ WATER PLANT, CA US","2017-04","56.6"
"USC00045378","MARTINEZ WATER PLANT, CA US","2017-05","63.2"
"USC00045378","MARTINEZ WATER PLANT, CA US","2017-06","68.3"
"USC00045378","MARTINEZ WATER PLANT, CA US","2017-07","71.7"
"USC00045378","MARTINEZ WATER PLANT, CA US","2017-08","70.0"
"USC00045378","MARTINEZ WATER PLANT, CA US","2017-09","69.4"
"USC00045378","MARTINEZ WATER PLANT, CA US","2017-10","60.9"
"USC00045378","MARTINEZ WATER PLANT, CA US","2017-11","52.6"
"USC00045378","MARTINEZ WATER PLANT, CA US","2017-12","45.9"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-01","47.0"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-02","49.7"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-03","49.7"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-04","56.6"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-05","61.4"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-06","68.2"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07","71.1"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08","68.7"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09","64.0"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10","61.6"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12","46.4"
"USC00045378","MARTINEZ WATER PLANT, CA US","2019-01","47.0"
"USC00045378","MARTINEZ WATER PLANT, CA US","2019-02","45.9"
"USC00045378","MARTINEZ WATER PLANT, CA US","2019-03","54.3"
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2013-06",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2013-07",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2013-09",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2013-10",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2013-11",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2013-12",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2014-01",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2014-02",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2014-04",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2014-06",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2014-07",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2014-09",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2014-10",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2014-11",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2014-12",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2015-01",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2015-02",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2015-03",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2015-04",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2015-05",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2015-07",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2015-08",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2015-09",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2015-10",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2015-11",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2015-12",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2016-01",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2016-02",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2016-03",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2016-04",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2016-05",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2016-06",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2016-07",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2016-08",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2016-09",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2016-10",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2016-11",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2016-12",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2017-01",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2017-02",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2017-03",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2017-05",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2017-07",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2017-08",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2017-09",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2017-10",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2017-11",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2017-12",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02",
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2014-12",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2015-04",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2015-12",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2016-01",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2016-02",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2016-11",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2017-02",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2017-04",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2017-05",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2017-06",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2017-08",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2017-11",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-12",
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2019-01",
"US1CAAL0024","FREMONT 3.7 NE, CA US","2019-03",
"US1CAAL0025","ALBANY 1.7 E, CA US","2015-02",
"US1CAAL0025","ALBANY 1.7 E, CA US","2015-03",
"US1CAAL0025","ALBANY 1.7 E, CA US","2015-04",
"US1CAAL0025","ALBANY 1.7 E, CA US","2015-12",
"US1CAAL0025","ALBANY 1.7 E, CA US","2016-01",
"US1CAAL0025","ALBANY 1.7 E, CA US","2017-01",
"US1CAAL0025","ALBANY 1.7 E, CA US","2017-02",
"US1CAAL0025","ALBANY 1.7 E, CA US","2017-04",
"US1CAAL0025","ALBANY 1.7 E, CA US","2017-05",
"US1CAAL0025","ALBANY 1.7 E, CA US","2017-06",
"US1CAAL0025","ALBANY 1.7 E, CA US","2017-09",
"US1CAAL0025","ALBANY 1.7 E, CA US","2018-01",
"US1CAAL0025","ALBANY 1.7 E, CA US","2018-03",
"US1CAAL0025","ALBANY 1.7 E, CA US","2018-04",
"US1CAAL0025","ALBANY 1.7 E, CA US","2018-05",
"US1CAAL0025","ALBANY 1.7 E, CA US","2018-12",
"US1CAAL0025","ALBANY 1.7 E, CA US","2019-01",
"US1CAAL0025","ALBANY 1.7 E, CA US","2019-02",
"US1CAAL0025","ALBANY 1.7 E, CA US","2019-03",
"US1CAAL0025","ALBANY 1.7 E, CA US","2019-04",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2014-02",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2014-03",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2014-04",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2014-05",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2014-06",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2014-07",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2014-08",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2014-09",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2014-10",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2014-11",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2014-12",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2015-01",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2015-02",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2015-03",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2015-04",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2015-05",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2015-06",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2015-07",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2015-08",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2015-09",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2015-10",
"US1CAAL0020","BERKELEY 0.9 NE, CA US","2015-11",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2014-01",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2014-02",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2014-03",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2014-04",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2014-05",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2014-06",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2014-07",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2014-08",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2014-09",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2014-10",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2014-11",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2014-12",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2015-01",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2015-02",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2015-03",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2015-04",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2015-05",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2015-06",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2015-07",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2015-08",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2015-09",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2015-10",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2015-11",
"US1CAAL0022","FREMONT 1.9 SE, CA US","2015-12",
"US1CACC0041","CONCORD 0.4 E, CA US","2018-03",
"US1CACC0041","CONCORD 0.4 E, CA US","2018-04",
"US1CACC0041","CONCORD 0.4 E, CA US","2018-05",
"US1CACC0041","CONCORD 0.4 E, CA US","2018-06",
"US1CACC0041","CONCORD 0.4 E, CA US","2018-07",
"US1CACC0041","CONCORD 0.4 E, CA US","2018-08",
"US1CACC0041","CONCORD 0.4 E, CA US","2018-09",
"US1CACC0041","CONCORD 0.4 E, CA US","2018-10",
"US1CACC0041","CONCORD 0.4 E, CA US","2018-11",
"US1CACC0041","CONCORD 0.4 E, CA US","2018-12",
"US1CACC0041","CONCORD 0.4 E, CA US","2019-01",
"US1CACC0041","CONCORD 0.4 E, CA US","2019-02",
"US1CACC0041","CONCORD 0.4 E, CA US","2019-03",
"US1CACC0041","CONCORD 0.4 E, CA US","2019-04",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2017-12",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2018-01",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2018-02",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2018-03",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2018-04",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2018-05",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2018-06",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2018-07",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2018-08",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2018-09",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2018-10",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2018-11",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2018-12",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2019-01",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2019-02",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2019-03",
"US1CACC0040","EL CERRITO 0.3 WNW, CA US","2019-04",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2013-06",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2013-07",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2013-08",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2013-09",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2013-10",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2013-11",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2013-12",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2014-01",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2014-02",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2014-03",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2014-04",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2014-05",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2014-06",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2014-07",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2014-08",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2014-09",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2014-10",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2014-11",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2014-12",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2015-01",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2015-02",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2015-03",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2015-04",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2015-05",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2015-06",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2015-07",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2015-08",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2015-09",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2015-10",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2015-11",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2015-12",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2016-01",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2016-02",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2016-03",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2016-04",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2016-05",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2016-06",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2016-07",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2016-08",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2016-09",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2016-10",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2016-11",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2016-12",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2017-01",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2017-02",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2017-03",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2017-04",
"US1CAMR0018","FAIRFAX 0.6 SSE, CA US","2017-05",
"US1CAMR0015","LUCAS VALLEY 0.7 SSW, CA US","2014-12",
"US1CAMR0015","LUCAS VALLEY 0.7 SSW, CA US","2015-01",
"US1CAMR0015","LUCAS VALLEY 0.7 SSW, CA US","2015-02",
"US1CAMR0015","LUCAS VALLEY 0.7 SSW, CA US","2016-01",
"US1CAMR0015","LUCAS VALLEY 0.7 SSW, CA US","2016-02",
"US1CAMR0015","LUCAS VALLEY 0.7 SSW, CA US","2016-03",
"US1CAMR0015","LUCAS VALLEY 0.7 SSW, CA US","2017-02",
"US1CAMR0015","LUCAS VALLEY 0.7 SSW, CA US","2017-03",
"US1CAMR0015","LUCAS VALLEY 0.7 SSW, CA US","2017-04",
"US1CAMR0015","LUCAS VALLEY 0.7 SSW, CA US","2017-12",
"US1CAMR0015","LUCAS VALLEY 0.7 SSW, CA US","2018-01",
"US1CAMR0015","LUCAS VALLEY 0.7 SSW, CA US","2018-02",
"US1CAMR0015","LUCAS VALLEY 0.7 SSW, CA US","2018-03",
"US1CAMR0015","LUCAS VALLEY 0.7 SSW, CA US","2018-04",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2013-06",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2013-07",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2013-08",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2013-09",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2013-10",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2013-11",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2013-12",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2014-01",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2014-02",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2014-03",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2014-04",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2014-05",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2014-06",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2014-07",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2014-08",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2014-09",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2014-10",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2014-11",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2014-12",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2015-01",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2015-02",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2015-03",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2015-04",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2015-05",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2015-06",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2015-07",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2015-08",
"US1CAAL0017","OAKLAND 5.0 NNE, CA US","2015-09",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2013-06",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2013-07",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2013-08",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2014-06",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2014-07",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2014-08",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2014-09",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2014-10",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2014-11",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2014-12",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2015-01",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2015-02",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2015-03",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2015-04",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2015-05",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2015-06",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2015-07",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2015-08",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2015-09",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2015-10",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2015-11",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2015-12",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2016-01",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2016-02",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2016-03",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2016-04",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2016-05",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2016-06",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2016-07",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2016-08",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2016-09",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2016-10",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2016-11",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2016-12",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2017-01",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2017-02",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2017-03",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2017-04",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2017-05",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2017-06",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2017-07",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2017-08",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2017-09",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2017-10",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2017-11",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2017-12",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2018-01",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2018-02",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2018-03",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2018-04",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2018-05",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2018-06",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2018-07",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2018-08",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2018-09",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2018-10",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2018-11",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2018-12",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2019-01",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2019-02",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2019-03",
"US1CAAL0018","BERKELEY 4.0 E, CA US","2019-04",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2013-07",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2013-08",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2013-09",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2013-10",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2013-11",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2013-12",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2014-01",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2014-02",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2014-03",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2014-04",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2014-07",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2014-08",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2014-09",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2014-10",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2014-12",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2015-01",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2015-02",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2015-03",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2015-04",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2015-07",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2015-08",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2015-09",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2015-10",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2015-11",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2015-12",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2016-01",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2016-02",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2016-07",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2016-08",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2016-09",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2016-10",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2016-12",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2017-01",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2017-04",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2017-05",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2017-06",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2017-07",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2017-08",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2017-09",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2017-12",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2018-01",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2018-02",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2018-03",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2018-04",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2018-07",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2018-08",
"US1CAMR0013","MILL VALLEY 1.5 S, CA US","2018-09",
